"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/argp/argp.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/argp/bug-argp1.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/argp/bug-argp2.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/argp/tst-argp1.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/argp/tst-argp2.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/assert/__assert.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/assert/assert-perr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/assert/assert.c.xml,FATAL_PREPARE;FATAL_PREPARE_INCLUDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/assert/assert.h.xml,NDEBUG;_ASSERT_H;__GNUC_PREREQ;__GNUC__;__STRICT_ANSI__;__USE_GNU;__USE_ISOC11;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/assert/test-assert-perr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/assert/test-assert.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-bcopy.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-bzero.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-malloc-thread.c.xml,NUM_THREADS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-math-inlines.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memccpy.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memchr.c.xml,USE_AS_MEMRCHR;WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memcmp.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memcpy-large.c.xml,MEMCPY_RESULT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memcpy.c.xml,MEMCPY_RESULT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memmem.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memmove-large.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memmove.c.xml,TEST_BCOPY
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-mempcpy.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memrchr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memset-large.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-memset.c.xml,TEST_BZERO;WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-rawmemchr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-skeleton.c.xml,BENCH_INIT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-stpcpy.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-stpcpy_chk.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-stpncpy.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strcasecmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strcasestr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strcat.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strchr.c.xml,USE_FOR_STRCHRNUL;WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strchrnul.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strcmp.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strcoll.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strcpy.c.xml,STRCPY_RESULT;WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strcpy_chk.c.xml,STRCPY_RESULT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strcspn.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-string.h.xml,BUF1PAGES;ITERATIONS;MIN_PAGE_SIZE;TEST_MAIN;TEST_NAME;TIMEOUT;_GNU_SOURCE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strlen.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strncasecmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strncat.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strncmp.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strncpy.c.xml,STRNCPY_RESULT;WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strnlen.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strpbrk.c.xml,STRPBRK_RESULT;WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strrchr.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strsep.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strspn.c.xml,WIDE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strstr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strtod.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-strtok.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-timing-type.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-timing.h.xml,HP_TIMING_AVAIL;USE_CLOCK_GETTIME
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-util.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-util.h.xml,START_ITER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcpcpy.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcpncpy.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcscat.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcschr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcschrnul.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcscmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcscpy.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcscspn.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcslen.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcsncat.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcsncmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcsncpy.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcsnlen.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcspbrk.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcsrchr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wcsspn.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wmemchr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wmemcmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/bench-wmemset.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/json-lib.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/json-lib.h.xml,__JSON_LIB_H__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/pthread_once-source.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/benchtests/sprintf-source.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/byteswap-16.h.xml,_BITS_BYTESWAP_H;__GNUC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/byteswap.h.xml,_BITS_BYTESWAP_H;_BYTESWAP_H;_ENDIAN_H;_NETINET_IN_H;__GNUC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/confname.h.xml,_UNISTD_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/dirent.h.xml,_DIRENT_H;__INO_T_MATCHES_INO64_T;__USE_FILE_OFFSET64;__USE_LARGEFILE64
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/dlfcn.h.xml,_DLFCN_H;__USE_GNU
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/elfclass.h.xml,_LINK_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/endian.h.xml,_ENDIAN_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/environments.h.xml,_UNISTD_H;__WORDSIZE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/errno.h.xml,_ERRNO_H;__Emath_defined;__need_Emath
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/fcntl.h.xml,_FCNTL_H;__USE_LARGEFILE64;__USE_MISC;__USE_POSIX199309;__USE_UNIX98;__USE_XOPEN2K;__USE_XOPEN2K8
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/fenv.h.xml,_FENV_H;__GLIBC_USE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/fenvinline.h.xml,__NO_MATH_INLINES
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/flt-eval-method.h.xml,_MATH_H;__FLT_EVAL_METHOD__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/fp-fast.h.xml,_MATH_H;__FP_FAST_FMA;__FP_FAST_FMAF;__FP_FAST_FMAL;__USE_ISOC99
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/fp-logb.h.xml,_MATH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/huge_val.h.xml,_MATH_H;__GNUC_PREREQ
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/huge_valf.h.xml,_MATH_H;__GNUC_PREREQ
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/huge_vall.h.xml,_MATH_H;__GNUC_PREREQ
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/hwcap.h.xml,_SYS_AUXV_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/in.h.xml,_NETINET_IN_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/inf.h.xml,_MATH_H;__GNUC_PREREQ
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/ioctl-types.h.xml,TIOCGETC;TIOCGLTC;TIOCGSIZE;TIOCGWINSZ;TIOCSETC;TIOCSLTC;TIOCSSIZE;TIOCSWINSZ;_SYS_IOCTL_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/ioctls.h.xml,_SYS_IOCTL_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/ipc.h.xml,_SYS_IPC_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/ipctypes.h.xml,_BITS_IPCTYPES_H;__WORDSIZE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/iscanonical.h.xml,_MATH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/libc-header-start.h.xml,__GLIBC_INTERNAL_STARTING_HEADER_IMPLEMENTATION;__STDC_WANT_IEC_60559_BFP_EXT__;__STDC_WANT_IEC_60559_FUNCS_EXT__;__STDC_WANT_LIB_EXT2__;__USE_GNU
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/libm-simd-decl-stubs.h.xml,_BITS_LIBM_SIMD_DECL_STUBS_H;_MATH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/link.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/local_lim.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/long-double.h.xml,__NO_LONG_DOUBLE_MATH
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/math-vector.h.xml,_MATH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/mathdef.h.xml,_COMPLEX_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/mathinline.h.xml,__NO_MATH_INLINES;__OPTIMIZE__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/mman-linux.h.xml,MCL_CURRENT;_SYS_MMAN_H;__MAP_ANONYMOUS;__USE_GNU;__USE_MISC;__USE_XOPEN2K
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/mman.h.xml,_SYS_MMAN_H;__USE_GNU;__USE_MISC;__USE_XOPEN2K
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/mqueue.h.xml,_MQUEUE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/msq.h.xml,_SYS_MSG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/nan.h.xml,_MATH_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/netdb.h.xml,_NETDB_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/param.h.xml,_SYS_PARAM_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/poll.h.xml,_SYS_POLL_H;__USE_XOPEN;__USE_XOPEN2K8
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/posix_opt.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/pthreadtypes.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/resource.h.xml,_SYS_RESOURCE_H;__USE_FILE_OFFSET64;__USE_LARGEFILE64
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/sched.h.xml,_SCHED_H;__cpu_set_t_defined;__defined_schedparam;__need_schedparam
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/select.h.xml,_SYS_SELECT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/sem.h.xml,_SYS_SEM_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/setjmp.h.xml,_SETJMP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/shm.h.xml,_SYS_SHM_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/sigaction.h.xml,_SIGNAL_H;__USE_MISC;__USE_POSIX199309;__USE_UNIX98;__USE_XOPEN2K8
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/sigcontext.h.xml,_BITS_SIGCONTEXT_H;_SIGNAL_H;_SYS_UCONTEXT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/siginfo.h.xml,_SIGNAL_H;__USE_XOPEN2K8;__USE_XOPEN_EXTENDED;__have_sigevent_t;__have_siginfo_t;__have_sigval_t;__need_sigevent_t;__need_siginfo_t
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/signum.h.xml,_SIGNAL_H;__USE_UNIX98
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/sigset.h.xml,_EXTERN_INLINE;_GNU_SOURCE;_SIGNAL_H;_SIGSET_H_fns;_SIGSET_H_types;__USE_EXTERN_INLINES
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/sigstack.h.xml,_BITS_SIGSTACK_H;_SIGNAL_H;_SYS_UCONTEXT_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/sigthread.h.xml,_BITS_SIGTHREAD_H;_PTHREAD_H;_SIGNAL_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/sockaddr.h.xml,_BITS_SOCKADDR_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/socket.h.xml,ULONG_MAX;_EXTERN_INLINE;_SYS_SOCKET_H;__BITS_SOCKET_H;__USE_EXTERN_INLINES;__glibc_c99_flexarr_available;__socklen_t_defined
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/stat.h.xml,_BITS_STAT_H;_FCNTL_H;_SYS_STAT_H;__USE_FILE_OFFSET64;__USE_LARGEFILE64
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/statfs.h.xml,_SYS_STATFS_H;__USE_FILE_OFFSET64;__USE_LARGEFILE64
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/statvfs.h.xml,_SYS_STATVFS_H;__USE_FILE_OFFSET64;__USE_LARGEFILE64
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/glibc-2.25/_cppstats_featurelocations/bits/stdlib-bsearch.h.xml,
